iso3,year,rural,rural_growth,urban,urban_growth,air_pollution,ag_land
AUT,2007,41.751,1.004290182,58.249,-0.160527934,..,34.29592826
AUT,2008,42.034,0.988586776,57.966,-0.173990969,..,34.04507998
AUT,2009,42.317,0.932950942,57.683,-0.227452142,..,33.87057683
AUT,2010,42.601,0.90928454,57.399,-0.253173146,15.7085395,33.6791081
AUT,2011,42.885,1.001509422,57.115,-0.158921842,16.0961842,33.41371789
AUT,2012,42.853,0.381293052,57.147,0.511947896,14.50094818,33.14590402
AUT,2013,42.664,0.14737907,57.336,0.919560199,14.50183038,32.91808047
AUT,2014,42.474,0.335191174,57.526,1.112385233,12.81319702,32.89142026
AUT,2015,42.285,0.675020793,57.715,1.44900148,13.35116934,32.94292293
AUT,2016,42.095,0.631048572,57.905,1.4100618,12.30410306,32.35785264
AUT,2017,41.906,0.244636215,58.094,1.020478626,11.96813105,32.16941348
AUT,2018,41.703,1.46E-03,58.297,0.835905515,12.31952644,32.14772176
AUT,2019,41.485,-7.94E-02,58.515,0.817910607,12.16821803,32.12809016
AUT,2020,41.252,-0.148053196,58.748,0.812573161,..,31.53981338
AUT,2021,41.005,-0.164882069,58.995,0.855226835,..,31.47672564
AUT,2022,40.744,0.325231477,59.256,1.405210558,..,..
AZE,1990,46.251,2.052591012,53.749,0.812999167,22.69528563,..
AZE,1991,46.559,1.994175015,53.441,0.755758911,..,..
AZE,1992,46.868,2.17309155,53.132,0.931758773,..,53.42898687
AZE,1993,47.176,2.170831688,52.824,0.934423069,..,53.55396133
AZE,1994,47.485,2.001335458,52.515,0.761794041,..,53.90725453
AZE,1995,47.794,1.804277695,52.206,0.565535951,26.19512957,53.94450653
AZE,1996,48.104,1.658340974,51.896,0.416211303,..,54.3903289
AZE,1997,48.412,1.602910039,51.588,0.369412688,..,55.14137736
AZE,1998,48.722,1.587426632,51.278,0.346417135,..,56.34838492
AZE,1999,48.815,1.068281404,51.185,0.696083254,..,56.73659392
AZE,2000,48.614,0.408911483,51.386,1.213443781,24.5397947,57.38635676
AZE,2001,48.413,0.360451489,51.587,1.165156383,..,57.45000242
AZE,2002,48.213,0.332205821,51.787,1.13311843,..,57.43179452
AZE,2003,48.012,0.339883605,51.988,1.145024135,..,57.52552872
AZE,2004,47.811,0.455912672,52.189,1.261300756,..,57.51524095
AZE,2005,47.611,0.60307468,52.389,1.404755514,23.1507772,57.56835229
AZE,2006,47.411,0.677623372,52.589,1.479626007,..,57.55291213
AZE,2007,47.21,0.70900867,52.79,1.515330138,..,57.56453545
AZE,2008,47.01,1.675300163,52.99,2.478011081,..,57.56834933
AZE,2009,46.81,1.649796841,53.19,2.452869587,..,57.57909516
AZE,2010,46.594,0.727279912,53.406,1.595056682,25.08164307,57.67034456
AZE,2011,46.363,0.806006377,53.637,1.734594585,27.00590351,57.69193544
AZE,2012,46.117,0.79676266,53.883,1.786347912,28.76775881,57.68709623
AZE,2013,45.855,0.723697759,54.145,1.778515184,28.23862769,57.70454518
AZE,2014,45.578,0.642294219,54.422,1.758498053,27.48496809,57.70054317
AZE,2015,45.286,0.548505861,54.714,1.726309145,26.06618737,57.7017529
AZE,2016,44.979,0.437619372,55.021,1.677401514,24.38549474,57.73557518
AZE,2017,44.657,0.262814274,55.343,1.56477338,25.0632901,57.79560136
AZE,2018,44.32,0.108814371,55.68,1.473400152,25.13594199,57.8253926
AZE,2019,43.969,5.15E-02,56.031,1.47506479,25.4950546,57.82781233
AZE,2020,43.603,-0.151513099,56.397,1.335443211,..,57.83824989
AZE,2021,43.224,-0.431819746,56.776,1.110980253,..,57.8415003
AZE,2022,42.83,-0.548794842,57.17,1.058485804,..,..
BHS,1990,20.162,-0.777560637,79.838,2.631200227,16.80969086,1.098901099
BHS,1991,19.933,0.826639501,80.067,2.253856249,..,1.098901099
BHS,1992,19.707,0.978352213,80.293,2.402246772,..,1.098901099
BHS,1993,19.482,1.024107493,80.518,2.45153837,..,1.098901099
BHS,1994,19.26,0.858435267,80.74,2.279192902,..,0.999000999
BHS,1995,19.039,0.717959021,80.961,2.14596843,16.96833987,0.999000999
BHS,1996,18.82,0.622270842,81.18,2.049995575,..,0.999000999
BHS,1997,18.604,0.549127297,81.396,1.968816344,..,0.999000999
BHS,1998,18.389,0.509927382,81.611,1.934686305,..,0.999000999
BHS,1999,18.176,0.368292847,81.824,1.79422591,..,0.999000999
BHS,2000,17.993,0.457611795,82.007,1.693214596,17.36915156,1.098901099
BHS,2001,17.951,1.174674156,82.049,1.460391065,..,1.098901099
BHS,2002,17.908,1.079147163,82.092,1.371192377,..,1.098901099
BHS,2003,17.866,1.100702786,82.134,1.385741945,..,1.098901099
BHS,2004,17.824,1.113251156,82.176,1.400857265,..,1.098901099
BHS,2005,17.782,1.130102516,82.218,1.415780814,16.44163266,1.098901099
BHS,2006,17.74,1.151045584,82.26,1.438768834,..,1.098901099
BHS,2007,17.698,1.17112801,82.302,1.459475285,..,1.098901099
BHS,2008,17.657,1.191920454,82.343,1.473634917,..,1.098901099
BHS,2009,17.615,1.20101993,82.385,1.491156609,..,1.098901099
BHS,2010,17.573,1.168474054,82.427,1.457872509,15.43740141,1.198801199
BHS,2011,17.524,0.96642563,82.476,1.304840154,15.61181668,1.298701299
BHS,2012,17.468,0.7610776,82.532,1.149857735,16.42049683,1.298701299
BHS,2013,17.404,0.569265752,82.596,1.012229123,15.70876377,1.298701299
BHS,2014,17.332,0.483046056,82.668,0.985922159,16.18216874,1.298701299
BHS,2015,17.254,0.461539281,82.746,1.006460428,16.20392015,1.298701299
BHS,2016,17.168,0.331523764,82.832,0.935473698,15.86345443,1.298701299
BHS,2017,17.075,0.223342291,82.925,0.8778563,15.39542797,1.298701299
BHS,2018,16.975,0.133473182,83.025,0.841151627,15.72864111,1.298701299
BHS,2019,16.868,2.49E-02,83.132,0.786275055,15.59065792,1.298701299
BHS,2020,16.755,-0.200960866,83.245,0.607991106,..,1.298701299
BHS,2021,16.635,-0.366287305,83.365,0.496450111,..,1.298701299
BHS,2022,16.508,-0.258236024,83.492,0.660362476,..,..
BHR,1990,11.86,1.75735846,88.14,3.571393635,61.13442627,14.49275362
BHR,1991,11.671,1.811860246,88.329,3.633420444,..,14.49275362
BHR,1992,11.602,2.905154711,88.398,3.575002204,..,14.08450704
BHR,1993,11.605,3.443822302,88.395,3.415716025,..,14.08450704
BHR,1994,11.608,3.368375793,88.392,3.338555048,..,14.08450704
BHR,1995,11.612,3.297951682,88.388,3.258932363,58.5159852,14.08450704
BHR,1996,11.615,3.208979351,88.385,3.179317043,..,14.08450704
BHR,1997,11.618,3.119748853,88.382,3.091225641,..,14.08450704
BHR,1998,11.621,3.020239566,88.379,2.991460766,..,14.08450704
BHR,1999,11.624,2.906833165,88.376,2.876450165,..,14.08450704
BHR,2000,11.628,2.784834945,88.372,2.74720093,63.07217982,13.94366197
BHR,2001,11.631,2.636408973,88.369,2.606822301,..,13.78873239
BHR,2002,11.627,2.410203674,88.373,2.448392174,..,13.64788732
BHR,2003,11.617,3.83548123,88.383,3.933318651,..,13.30555556
BHR,2004,11.601,6.714476136,88.399,6.869993357,..,12.98630137
BHR,2005,11.578,7.695989198,88.422,7.921316366,66.59652745,12.66216216
BHR,2006,11.548,7.119046013,88.452,7.411854088,..,12.52702703
BHR,2007,11.512,6.60568232,88.488,6.958759726,..,12.21333333
BHR,2008,11.47,6.127949715,88.53,6.541168421,..,11.92105263
BHR,2009,11.421,5.610088768,88.579,6.093509175,..,11.77631579
BHR,2010,11.366,2.37533541,88.634,2.91977637,63.75377018,11.61417323
BHR,2011,11.305,-0.667716542,88.695,-6.04E-02,65.33843793,11.39504563
BHR,2012,11.238,0.461622174,88.762,1.131013216,68.07534915,11.22077922
BHR,2013,11.165,2.302947123,88.835,3.03697969,64.28454239,11.07792208
BHR,2014,11.085,3.125986085,88.915,3.935429616,59.51273914,10.93385214
BHR,2015,11.001,3.055917565,88.999,3.911034989,66.36107967,10.6940874
BHR,2016,10.91,2.598592421,89.09,3.531256311,61.64582457,10.55198973
BHR,2017,10.814,2.407804478,89.186,3.399333001,61.67431284,10.3974359
BHR,2018,10.713,1.134191866,89.287,2.185530334,60.43815811,10.41131105
BHR,2019,10.606,-0.544346604,89.394,0.579117628,59.21710593,10.38461538
BHR,2020,10.494,-2.186869492,89.506,-1.000032035,..,10.31847134
BHR,2021,10.378,-2.077597341,89.622,-0.836505335,..,10.25316456
BHR,2022,10.257,-0.561968032,89.743,0.745948678,..,..
BGD,1990,80.189,1.528017947,19.811,4.583963889,52.90993831,79.78796958
BGD,1991,79.743,1.37880522,20.257,4.162852569,..,79.28094031
BGD,1992,79.39,1.39687879,20.61,3.568129894,..,73.35791657
BGD,1993,79.034,1.461392911,20.966,3.623392223,..,72.56664362
BGD,1994,78.672,1.458715463,21.328,3.629664976,..,71.89060459
BGD,1995,78.307,1.401663988,21.693,3.563582316,51.64362616,72.01352078
BGD,1996,77.936,1.278438186,22.064,3.449107981,..,71.65245448
BGD,1997,77.562,1.30670345,22.438,3.468605378,..,71.94438043
BGD,1998,77.182,1.385010288,22.818,3.555515451,..,72.47445648
BGD,1999,76.798,1.41630697,23.202,3.583953433,..,72.87393409
BGD,2000,76.41,1.399021566,23.59,3.563966632,53.74695817,72.21325958
BGD,2001,75.904,1.234833296,24.096,4.021548526,..,72.23630637
BGD,2002,75.244,0.984705257,24.756,4.560228226,..,71.85219329
BGD,2003,74.571,0.848089274,25.429,4.428774162,..,71.66013674
BGD,2004,73.886,0.738358498,26.114,4.319324359,..,71.62172544
BGD,2005,73.191,0.572885342,26.809,4.144582157,55.06194439,71.5295383
BGD,2006,72.483,0.238549009,27.517,3.81722387,..,71.29138818
BGD,2007,71.763,5.28E-02,28.237,3.634036977,..,71.18383652
BGD,2008,71.032,-0.136020608,28.968,3.443691072,..,71.08396712
BGD,2009,70.291,-0.168577919,29.709,3.405919776,..,71.03019129
BGD,2010,69.538,6.45E-02,30.462,3.644549781,56.41649854,70.99177998
BGD,2011,68.775,0.11563333,31.225,3.692842583,60.5358739,70.12368441
BGD,2012,68.007,0.120604693,31.993,3.673378508,68.94271136,70.0852731
BGD,2013,67.238,0.129949393,32.762,3.64237554,66.42738113,71.27602366
BGD,2014,66.465,8.97E-02,33.535,3.577997448,73.27082296,71.59867865
BGD,2015,65.692,2.12E-02,34.308,3.469949019,68.97033719,72.47630022
BGD,2016,64.917,4.40E-02,35.083,3.464608062,67.7673598,73.11369747
BGD,2017,64.142,4.87E-02,35.858,3.434725872,62.75318316,73.45263886
BGD,2018,63.368,-5.27E-02,36.632,3.296925086,63.27546257,73.95943766
BGD,2019,62.595,-0.114188087,37.405,3.201394572,63.4255285,75.83928709
BGD,2020,61.823,-9.68E-02,38.177,3.187094227,..,76.26949374
BGD,2021,61.054,-0.102356944,38.946,3.143603061,..,77.34501037
BGD,2022,60.289,-0.186067869,39.711,3.020051347,..,..
BRB,1990,62.63,0.496515218,37.37,-0.714833194,22.03546704,44.18604651
BRB,1991,62.994,0.785782618,37.006,-0.773094084,..,44.18604651
BRB,1992,63.357,0.886468514,36.643,-0.67418452,..,44.18604651
BRB,1993,63.717,0.866653369,36.283,-0.686152361,..,44.18604651
BRB,1994,64.076,0.836549357,35.924,-0.720670372,..,44.18604651
BRB,1995,64.434,0.782286508,35.566,-0.77519768,22.02975898,44.18604651
BRB,1996,64.79,0.738045534,35.21,-0.820153128,..,44.18604651
BRB,1997,65.144,0.708730972,34.856,-0.84655212,..,44.18604651
BRB,1998,65.497,0.699110512,34.503,-0.859276384,..,44.18604651
BRB,1999,65.848,0.734506186,34.152,-0.822377595,..,41.86046512
BRB,2000,66.173,0.676061495,33.827,-0.771096202,22.09745927,41.86046512
BRB,2001,66.371,0.570512616,33.629,-0.315489438,..,41.86046512
BRB,2002,66.569,0.703238176,33.431,-0.185057505,..,39.53488372
BRB,2003,66.766,0.686569693,33.234,-0.200022541,..,39.53488372
BRB,2004,66.963,0.670209012,33.037,-0.219586028,..,37.20930233
BRB,2005,67.159,0.653591663,32.841,-0.233627826,19.76708368,37.20930233
BRB,2006,67.354,0.641112573,32.646,-0.244368892,..,37.20930233
BRB,2007,67.549,0.665392332,32.451,-0.223395361,..,37.20930233
BRB,2008,67.744,0.72598756,32.256,-0.164747491,..,37.20930233
BRB,2009,67.937,0.707315351,32.063,-0.176410045,..,37.20930233
BRB,2010,68.13,0.619565393,31.87,-0.269197589,19.93972371,34.88372093
BRB,2011,68.3,0.53075117,31.7,-0.252746319,19.16245671,32.55813953
BRB,2012,68.447,0.472952001,31.553,-0.207477278,20.0960981,30.23255814
BRB,2013,68.571,0.422277863,31.429,-0.151581297,20.12125502,29.06976744
BRB,2014,68.672,0.373808626,31.328,-9.54E-02,20.19670971,27.90697674
BRB,2015,68.751,0.327444005,31.249,-4.03E-02,21.94444639,25.58139535
BRB,2016,68.807,0.284658667,31.193,2.42E-02,21.08043284,23.25581395
BRB,2017,68.841,0.24223493,31.159,8.40E-02,20.92639263,23.25581395
BRB,2018,68.853,0.197001381,31.147,0.140144533,21.26503022,23.25581395
BRB,2019,68.842,0.159810752,31.158,0.210994735,21.34389367,23.25581395
BRB,2020,68.809,0.134706671,31.191,0.289392764,..,23.25581395
BRB,2021,68.754,0.100393821,31.246,0.356868377,..,23.25581395
BRB,2022,68.676,4.14E-02,31.324,0.403219483,..,..
BLR,1990,34.019,-0.967290124,65.981,0.792058036,25.2079681,..
BLR,1991,33.626,-1.115824732,66.374,0.639994095,..,..
BLR,1992,33.234,-0.95290419,66.766,0.808537238,..,46.27749744
BLR,1993,32.845,-0.956630191,67.155,0.801717817,..,46.10334562
BLR,1994,32.459,-1.300383767,67.541,0.454953118,..,46.06709451
BLR,1995,32.074,-1.51761808,67.926,0.243991257,23.08216971,46.03486011
BLR,1996,31.692,-1.534793293,68.308,0.224119147,..,46.00845929
BLR,1997,31.313,-1.618703805,68.687,0.137704544,..,45.87513248
BLR,1998,30.936,-1.661736149,69.064,9.69E-02,..,45.88594333
BLR,1999,30.518,-1.81039955,69.482,0.153373481,..,45.75640299
BLR,2000,30.027,-2.093120675,69.973,0.233049858,21.8129049,45.61050639
BLR,2001,29.542,-2.141348053,70.458,0.177758875,..,45.0000986
BLR,2002,29.061,-2.278155234,70.939,4.38E-02,..,44.4956096
BLR,2003,28.585,-2.351298315,71.415,-3.11E-02,..,44.3039847
BLR,2004,28.113,-2.347178305,71.887,-2.34E-02,..,44.16340014
BLR,2005,27.646,-2.358110436,72.354,-3.55E-02,21.00241299,44.12003964
BLR,2006,27.184,-2.29752951,72.816,2.42E-02,..,44.14895714
BLR,2007,26.727,-2.154289011,73.273,0.166805782,..,43.94261241
BLR,2008,26.274,-2.054853146,73.726,0.270915781,..,43.94732432
BLR,2009,25.828,-1.957980168,74.172,0.357203605,..,43.99747656
BLR,2010,25.328,-2.173401506,74.672,0.45332816,22.09841962,43.85368306
BLR,2011,24.812,-2.292587349,75.188,0.454360842,19.55318145,43.73860332
BLR,2012,24.303,-2.229364807,75.697,0.51806668,18.88122818,43.35161829
BLR,2013,23.801,-2.125604191,76.199,0.622602358,19.78007712,42.93177203
BLR,2014,23.307,-2.041266954,76.693,0.702371856,20.21540632,42.48791711
BLR,2015,22.819,-1.983148114,77.181,0.767134236,18.50294397,42.24201638
BLR,2016,22.339,-2.03821118,77.661,0.707705043,16.71207883,42.03548978
BLR,2017,21.866,-2.249891015,78.134,0.497427219,16.40896425,41.84483812
BLR,2018,21.405,-2.344681141,78.595,0.37445941,16.50189248,41.64449699
BLR,2019,20.956,-2.321768552,79.044,0.367878413,16.42351285,41.32239549
BLR,2020,20.517,-2.540556787,79.483,0.130365174,..,40.79712287
BLR,2021,20.09,-2.931426282,79.91,-0.292441093,..,40.27593003
BLR,2022,19.674,-3.106746637,80.326,-0.495123385,..,..
BEL,1990,3.623,-2.020879949,96.377,0.386473447,21.05108459,..
BEL,1991,3.539,-1.974120882,96.461,0.458708968,..,..
BEL,1992,3.458,-1.909610208,96.542,0.489648012,..,..
BEL,1993,3.378,-1.950016442,96.622,0.473469732,..,..
BEL,1994,3.3,-2.02803521,96.7,0.38889489,..,..
BEL,1995,3.223,-2.151708087,96.777,0.289038165,19.69909675,..
BEL,1996,3.149,-2.12740085,96.851,0.271829214,..,..
BEL,1997,3.076,-2.10337182,96.924,0.317332906,..,..
BEL,1998,3.004,-2.155090966,96.996,0.287787746,..,..
BEL,1999,2.935,-2.094553885,97.065,0.300301132,..,..
BEL,2000,2.871,-1.962186434,97.129,0.308431312,17.64764194,45.89167768
BEL,2001,2.814,-1.661288993,97.186,0.402615693,..,45.7992074
BEL,2002,2.759,-1.525407877,97.241,0.504840006,..,45.87516513
BEL,2003,2.704,-1.595004582,97.296,0.475187017,..,45.97754293
BEL,2004,2.65,-1.584640447,97.35,0.488278481,..,45.94782034
BEL,2005,2.597,-1.47005146,97.403,0.604479238,15.83183972,45.67371202
BEL,2006,2.546,-1.323905325,97.454,0.711907501,..,45.57463672
BEL,2007,2.495,-1.289223384,97.505,0.786651496,..,45.14200793
BEL,2008,2.445,-1.234241525,97.555,0.841239516,..,45.08916777
BEL,2009,2.397,-1.178154071,97.603,0.853791423,..,45.0330251
BEL,2010,2.349,-1.10933298,97.651,0.962809677,16.88463686,44.77212682
BEL,2011,2.302,-0.719949467,97.698,1.349117439,16.14879057,44.11162483
BEL,2012,2.256,-1.39855214,97.744,0.667241433,15.11497046,43.98943197
BEL,2013,2.211,-1.543547112,97.789,0.517369105,14.23228565,44.13804491
BEL,2014,2.167,-1.566099724,97.833,0.488911944,12.83901513,43.9663144
BEL,2015,2.124,-1.424674361,97.876,0.623385919,13.20164452,43.85733157
BEL,2016,2.081,-1.538941856,97.919,0.550223217,12.37628991,44.61030383
BEL,2017,2.039,-1.653926778,97.961,0.428116624,12.82757618,43.82430647
BEL,2018,1.999,-1.52577216,98.001,0.496003003,12.76304285,44.71598415
BEL,2019,1.959,-1.48096626,98.041,0.581271661,12.6724532,44.79599075
BEL,2020,1.921,-1.527587984,98.079,0.469743865,..,45.06635733
BEL,2021,1.883,-1.528378298,98.117,0.508647378,..,45.10138705
BEL,2022,1.847,-1.272404968,98.153,0.694343319,..,..
BLZ,1990,52.535,2.517801545,47.465,1.756503841,23.58068506,5.523893029
BLZ,1991,52.729,2.468167896,47.271,1.688750032,..,5.699254713
BLZ,1992,52.941,2.437503255,47.059,1.588147845,..,5.962297238
BLZ,1993,53.152,2.415356074,46.848,1.567716754,..,6.269180184
BLZ,1994,53.363,2.555976342,46.637,1.707915501,..,6.269180184
BLZ,1995,53.575,2.953652016,46.425,2.102346512,23.01906852,6.400701447
BLZ,1996,53.786,3.434007211,46.214,2.584279687,..,6.444541868
BLZ,1997,53.997,3.800511274,46.003,2.951625209,..,6.488382288
BLZ,1998,54.207,3.912655362,45.793,3.06818499,..,6.488382288
BLZ,1999,54.418,3.809540004,45.582,2.957991781,..,6.57606313
BLZ,2000,54.602,3.580631816,45.398,2.840022864,22.6202028,6.532222709
BLZ,2001,54.619,3.181963953,45.381,3.112144006,..,6.532222709
BLZ,2002,54.636,3.160363392,45.364,3.092290669,..,6.663743972
BLZ,2003,54.653,3.112757646,45.347,3.043810949,..,6.663743972
BLZ,2004,54.67,3.063828393,45.33,2.996056587,..,6.663743972
BLZ,2005,54.687,3.01710069,45.313,2.947474173,21.00124164,6.663743972
BLZ,2006,54.704,2.966726291,45.296,2.899023555,..,6.663743972
BLZ,2007,54.721,2.91383908,45.279,2.844843993,..,6.663743972
BLZ,2008,54.738,2.85046001,45.262,2.782048904,..,6.663743972
BLZ,2009,54.755,2.77378086,45.245,2.705334327,..,6.795265235
BLZ,2010,54.772,2.525618678,45.228,2.456443064,18.69962284,6.882946076
BLZ,2011,54.772,2.281288782,45.228,2.280869087,21.04575637,6.882946076
BLZ,2012,54.754,2.223360854,45.246,2.296908462,19.6942048,7.014467339
BLZ,2013,54.718,2.172349795,45.282,2.317757064,22.42094081,7.014467339
BLZ,2014,54.665,2.097608453,45.335,2.310964017,21.65038865,7.014467339
BLZ,2015,54.594,1.986330059,45.406,2.272839176,22.05209141,7.452871548
BLZ,2016,54.505,1.883727853,45.495,2.2426752,21.08657207,7.452871548
BLZ,2017,54.399,1.794456033,45.601,2.222162431,20.95634663,7.540552389
BLZ,2018,54.276,1.722323028,45.724,2.217940205,21.26808522,7.540552389
BLZ,2019,54.134,1.561264527,45.866,2.132837292,21.17639652,7.628233231
BLZ,2020,53.975,1.192108352,46.025,1.832244559,..,7.891275756
BLZ,2021,53.799,0.958986928,46.201,1.667341807,..,7.978956598
BLZ,2022,53.604,0.938370415,46.396,1.722996751,..,..
BEN,1990,65.515,1.894793941,34.485,5.254337153,45.48412352,20.13125222
BEN,1991,64.753,1.892299599,35.247,5.247772931,..,20.21993615
BEN,1992,64.173,2.16504513,35.827,4.696913911,..,20.35296204
BEN,1993,63.864,3.968133245,36.136,5.309629917,..,20.57467187
BEN,1994,63.553,3.247823152,36.447,4.592877347,..,21.28414331
BEN,1995,63.242,1.566601352,36.758,2.906896395,41.46454464,22.34835048
BEN,1996,62.929,2.072884888,37.071,3.416917813,..,24.03334516
BEN,1997,62.615,2.409475837,37.385,3.753174036,..,25.62965591
BEN,1998,62.301,2.537424217,37.699,3.87653285,..,27.04859879
BEN,1999,61.985,2.548778938,38.015,3.892012463,..,27.58070238
BEN,2000,61.667,2.524109826,38.333,3.871487515,47.6135595,28.33451579
BEN,2001,61.35,2.497046808,38.65,3.836005417,..,28.9553033
BEN,2002,60.964,2.370216077,39.036,3.995134475,..,29.8421426
BEN,2003,60.464,2.190754578,39.536,4.286991143,..,30.74671869
BEN,2004,59.961,2.191077281,40.039,4.290690659,..,30.74671869
BEN,2005,59.457,2.333238115,40.543,4.428280907,41.76793893,30.89748138
BEN,2006,58.951,2.205147404,41.049,4.300155416,..,29.62043278
BEN,2007,58.442,2.008369595,41.558,4.107927356,..,29.70911671
BEN,2008,57.931,2.069544254,42.069,4.16982557,..,31.48279532
BEN,2009,57.42,2.057356602,42.58,4.150706927,..,32.36963462
BEN,2010,56.907,2.037482549,43.093,4.132534278,41.36262362,32.36963462
BEN,2011,56.392,2.019005671,43.608,4.116116322,41.77270482,32.36963462
BEN,2012,55.875,1.993989315,44.125,4.093598597,43.41596784,33.25647393
BEN,2013,55.358,1.97033946,44.642,4.064773852,39.1788092,35.03015254
BEN,2014,54.834,1.975157839,45.166,4.093172285,39.31147497,35.03015254
BEN,2015,54.305,1.981831198,45.695,4.115683615,49.03490782,35.03015254
BEN,2016,53.771,1.961618334,46.229,4.111680257,46.48119179,35.03015254
BEN,2017,53.232,1.938863258,46.768,4.105513178,45.03636256,35.03015254
