iso3,year,gdp
TUV,2000,3026.739695
TUV,2001,3032.087848
TUV,2002,3325.005303
TUV,2003,3161.030882
TUV,2004,3050.381154
TUV,2005,2872.997628
TUV,2006,2908.446379
TUV,2007,3079.654278
TUV,2008,3245.629415
TUV,2009,3003.017992
TUV,2010,2896.762708
TUV,2011,3050.89165
TUV,2012,2943.613042
TUV,2013,3053.590891
TUV,2014,3058.914153
TUV,2015,3384.382534
TUV,2016,3584.189358
TUV,2017,3680.086228
TUV,2018,3718.43212
TUV,2019,4197.239177
TUV,2020,3976.797643
TUV,2021,3999.759591
TUV,2022,3988.405455
UGA,1990,369.4873992
UGA,1991,377.4471692
UGA,1992,377.2695185
UGA,1993,394.8026098
UGA,1994,406.2646041
UGA,1995,440.9026768
UGA,1996,468.03062
UGA,1997,477.7940106
UGA,1998,486.5367845
UGA,1999,508.9746795
UGA,2000,508.7619921
UGA,2001,519.0863275
UGA,2002,547.1434768
UGA,2003,564.6645702
UGA,2004,585.5212832
UGA,2005,604.766008
UGA,2006,650.7400753
UGA,2007,685.0880772
UGA,2008,723.2683391
UGA,2009,750.2644047
UGA,2010,769.7903701
UGA,2011,817.9584505
UGA,2012,825.1218119
UGA,2013,830.4803694
UGA,2014,847.3522888
UGA,2015,864.1800594
UGA,2016,875.7962532
UGA,2017,872.1858766
UGA,2018,896.162532
UGA,2019,922.0231741
UGA,2020,918.1200979
UGA,2021,920.5476145
UGA,2022,934.8957169
UKR,1990,3112.037109
UKR,1991,2835.328613
UKR,1992,2547.288086
UKR,1993,2184.366943
UKR,1994,1692.509033
UKR,1995,1497.810059
UKR,1996,1360.041992
UKR,1997,1331.318481
UKR,1998,1317.74646
UKR,1999,1327.567383
UKR,2000,1420.116699
UKR,2001,1561.410278
UKR,2002,1660.477905
UKR,2003,1833.314087
UKR,2004,2065.166504
UKR,2005,2144.248047
UKR,2006,2322.244873
UKR,2007,2528.081299
UKR,2008,2598.833252
UKR,2009,2215.272217
UKR,2010,2315.100098
UKR,2011,2449.958008
UKR,2012,2459.75708
UKR,2013,2466.484375
UKR,2014,2346.237305
UKR,2015,2124.662598
UKR,2016,2185.317383
UKR,2017,2246.73877
UKR,2018,2336.976563
UKR,2019,2425.63501
UKR,2020,2350.400146
UKR,2021,2452.98291
UKR,2022,2032.85022
ARE,1990,64592.6091
ARE,1991,61637.31642
ARE,1992,60452.80051
ARE,1993,58267.66101
ARE,1994,59458.04448
ARE,1995,60698.96199
ARE,1996,60755.24252
ARE,1997,61581.20484
ARE,1998,58060.78685
ARE,1999,56342.79296
ARE,2000,59067.60347
ARE,2001,56792.58274
ARE,2002,55301.50956
ARE,2003,57331.65406
ARE,2004,59986.44003
ARE,2005,58672.48468
ARE,2006,56315.19123
ARE,2007,48474.20899
ARE,2008,42033.23358
ARE,2009,34826.47012
ARE,2010,33344.12117
ARE,2011,35265.8874
ARE,2012,36567.62229
ARE,2013,38034.9684
ARE,2014,39242.27531
ARE,2015,41525.1389
ARE,2016,43457.51348
ARE,2017,43419.56374
ARE,2018,43644.14705
ARE,2019,43785.41727
ARE,2020,41276.05551
ARE,2021,42535.96605
ARE,2022,45320.64186
GBR,1990,31576.34733
GBR,1991,31131.59895
GBR,1992,31172.04918
GBR,1993,31871.67796
GBR,1994,33013.31111
GBR,1995,33759.67064
GBR,1996,34316.21971
GBR,1997,35776.44633
GBR,1998,36798.62173
GBR,1999,37781.58188
GBR,2000,39187.58308
GBR,2001,39879.20578
GBR,2002,40413.92315
GBR,2003,41482.46171
GBR,2004,42214.35342
GBR,2005,43044.21153
GBR,2006,43652.09467
GBR,2007,44423.83525
GBR,2008,44007.54928
GBR,2009,41705.93912
GBR,2010,42385.86022
GBR,2011,42504.89635
GBR,2012,42821.76128
GBR,2013,43310.02056
GBR,2014,44367.853
GBR,2015,45071.07432
GBR,2016,45699.29696
GBR,2017,46499.01355
GBR,2018,47006.14293
GBR,2019,47491.59456
GBR,2020,42098.60293
GBR,2021,45334.157
GBR,2022,47232.27181
URY,1990,8286.698334
URY,1991,8529.701119
URY,1992,9152.652003
URY,1993,9342.520856
URY,1994,9965.60384
URY,1995,9765.152998
URY,1996,10251.27087
URY,1997,11064.29899
URY,1998,11501.85129
URY,1999,11270.67639
URY,2000,11008.63829
URY,2001,10557.50467
URY,2002,9724.988048
URY,2003,9792.163453
URY,2004,10271.01191
URY,2005,11024.38817
URY,2006,11460.28265
URY,2007,12186.59589
URY,2008,13031.85859
URY,2009,13552.24473
URY,2010,14572.76341
URY,2011,15284.06347
URY,2012,15780.26463
URY,2013,16463.01571
URY,2014,16943.69127
URY,2015,16950.75338
URY,2016,17181.90697
URY,2017,17437.85513
URY,2018,17440.38215
URY,2019,17563.20815
URY,2020,16459.97818
URY,2021,17342.79127
URY,2022,18214.80776
UZB,1990,1565.564943
UZB,1991,1524.997951
UZB,1992,1322.819725
UZB,1993,1263.356922
UZB,1994,1174.380281
UZB,1995,1142.971059
UZB,1996,1140.379751
UZB,1997,1177.274532
UZB,1998,1208.292639
UZB,1999,1246.737842
UZB,2000,1276.760308
UZB,2001,1313.192265
UZB,2002,1348.763788
UZB,2003,1389.5872
UZB,2004,1475.969658
UZB,2005,1560.292
UZB,2006,1656.222585
UZB,2007,1787.490204
UZB,2008,1917.849362
UZB,2009,2037.581488
UZB,2010,2131.35772
UZB,2011,2231.052713
UZB,2012,2354.593643
UZB,2013,2487.244403
UZB,2014,2613.748248
UZB,2015,2753.971058
UZB,2016,2867.051113
UZB,2017,2943.099206
UZB,2018,3062.486222
UZB,2019,3185.334555
UZB,2020,3187.048974
UZB,2021,3356.033255
UZB,2022,3473.361643
VUT,1990,2565.052067
VUT,1991,2580.859478
VUT,1992,2582.488068
VUT,1993,2537.927508
VUT,1994,2701.724726
VUT,1995,2664.038964
VUT,1996,2662.037108
VUT,1997,2727.756311
VUT,1998,2696.291213
VUT,1999,2642.684507
VUT,2000,2731.606686
VUT,2001,2572.370786
VUT,2002,2377.22752
VUT,2003,2417.771274
VUT,2004,2453.057411
VUT,2005,2521.359611
VUT,2006,2669.77744
VUT,2007,2681.340984
VUT,2008,2763.661114
VUT,2009,2779.444019
VUT,2010,2748.341874
VUT,2011,2768.747027
VUT,2012,2731.292703
VUT,2013,2679.175415
VUT,2014,2697.773046
VUT,2015,2643.886894
VUT,2016,2701.59226
VUT,2017,2802.778948
VUT,2018,2815.587152
VUT,2019,2838.988278
VUT,2020,2634.243892
VUT,2021,2589.421173
VUT,2022,2575.930813
VEN,1990,..
VEN,1991,..
VEN,1992,..
VEN,1993,..
VEN,1994,..
VEN,1995,..
VEN,1996,..
VEN,1997,..
VEN,1998,..
VEN,1999,..
VEN,2000,..
VEN,2001,..
VEN,2002,..
VEN,2003,..
VEN,2004,..
VEN,2005,..
VEN,2006,..
VEN,2007,..
VEN,2008,..
VEN,2009,..
VEN,2010,..
VEN,2011,..
VEN,2012,..
VEN,2013,..
VEN,2014,..
VEN,2015,..
VEN,2016,..
VEN,2017,..
VEN,2018,..
VEN,2019,..
VEN,2020,..
VEN,2021,..
VEN,2022,..
VNM,1990,673.3854597
VNM,1991,698.4295014
VNM,1992,743.2683898
VNM,1993,787.6098527
VNM,1994,841.5639784
VNM,1995,906.1302491
VNM,1996,975.0668251
VNM,1997,1039.135027
VNM,1998,1083.791171
VNM,1999,1121.060375
VNM,2000,1183.854097
VNM,2001,1244.306519
VNM,2002,1309.430272
VNM,2003,1385.448733
VNM,2004,1474.740771
VNM,2005,1570.193228
VNM,2006,1663.559513
VNM,2007,1765.122605
VNM,2008,1846.866784
VNM,2009,1926.623818
VNM,2010,2028.605534
VNM,2011,2135.782152
VNM,2012,2229.320092
VNM,2013,2327.932657
VNM,2014,2451.159232
VNM,2015,2595.234979
VNM,2016,2741.052937
VNM,2017,2903.02829
VNM,2018,3090.772241
VNM,2019,3288.353073
VNM,2020,3352.060157
VNM,2021,3409.024717
VNM,2022,3655.462581
VIR,1990,..
VIR,1991,..
VIR,1992,..
VIR,1993,..
VIR,1994,..
VIR,1995,..
VIR,1996,..
VIR,1997,..
VIR,1998,..
VIR,1999,..
VIR,2000,..
VIR,2001,..
VIR,2002,43205.72467
VIR,2003,43036.18151
VIR,2004,44466.28722
VIR,2005,46021.59057
VIR,2006,47671.56718
VIR,2007,49598.12591
VIR,2008,50174.75289
VIR,2009,46862.8076
VIR,2010,47162.73756
VIR,2011,43320.17677
VIR,2012,36938.16821
VIR,2013,34663.64606
VIR,2014,34098.711
VIR,2015,34007.35294
VIR,2016,34614.74826
VIR,2017,34435.49445
VIR,2018,35183.23575
VIR,2019,36273.0951
VIR,2020,35620.87192
VIR,2021,..
VIR,2022,..
PSE,1990,..
PSE,1991,..
PSE,1992,..
PSE,1993,..
PSE,1994,2137.378766
PSE,1995,2189.267683
PSE,1996,2118.835377
PSE,1997,2323.21481
PSE,1998,2589.215175
PSE,1999,2732.881014
PSE,2000,2436.003009
PSE,2001,2153.459856
PSE,2002,1836.965565
PSE,2003,2041.592231
PSE,2004,2426.415656
PSE,2005,2632.246274
PSE,2006,2540.267631
PSE,2007,2569.984341
PSE,2008,2685.986018
PSE,2009,2840.01595
PSE,2010,2927.08102
PSE,2011,3128.108111
PSE,2012,3237.9162
PSE,2013,3309.631202
PSE,2014,3227.849345
PSE,2015,3272.154324
PSE,2016,3483.099035
PSE,2017,3462.979861
PSE,2018,3417.794408
PSE,2019,3378.434621
PSE,2020,2922.468011
PSE,2021,3051.48607
PSE,2022,3095.499812
YEM,1990,1788.229627
YEM,1991,1829.542656
YEM,1992,1905.924245
YEM,1993,1908.894601
YEM,1994,1963.187579
YEM,1995,2003.613423
YEM,1996,2032.001308
YEM,1997,2076.511507
YEM,1998,2138.803341
YEM,1999,2157.503596
YEM,2000,2227.650903
YEM,2001,2250.204155
YEM,2002,2277.231271
YEM,2003,2300.762589
YEM,2004,2329.329604
YEM,2005,2391.832206
YEM,2006,2395.134248
YEM,2007,2401.279194
YEM,2008,2415.524835
YEM,2009,2435.766922
YEM,2010,2547.640346
YEM,2011,2159.845146
YEM,2012,2148.466479
YEM,2013,2188.617198
YEM,2014,2123.93504
YEM,2015,1488.416267
YEM,2016,1313.973608
YEM,2017,1215.752594
YEM,2018,1194.820559
YEM,2019,1182.507094
YEM,2020,1057.281671
YEM,2021,1024.569905
YEM,2022,1017.875291
ZMB,1990,889.9931242
ZMB,1991,867.7624155
ZMB,1992,832.2671335
ZMB,1993,867.7130344
ZMB,1994,773.8477848
ZMB,1995,777.0233024
ZMB,1996,805.1419344
ZMB,1997,814.6968632
ZMB,1998,790.835581
ZMB,1999,806.2086777
ZMB,2000,814.7729655
ZMB,2001,832.7657192
ZMB,2002,844.092011
ZMB,2003,875.2544333
ZMB,2004,907.4936973
ZMB,2005,941.4469541
ZMB,2006,981.3454743
ZMB,2007,1026.401603
ZMB,2008,1067.386802
ZMB,2009,1125.089048
ZMB,2010,1198.304817
ZMB,2011,1222.979058
ZMB,2012,1273.161306
ZMB,2013,1294.50077
ZMB,2014,1312.014433
ZMB,2015,1307.909649
ZMB,2016,1315.250562
ZMB,2017,1319.607777
ZMB,2018,1331.449244
ZMB,2019,1310.622224
ZMB,2020,1237.283303
ZMB,2021,1257.934757
ZMB,2022,1281.779134
ZWE,1990,1648.573181
ZWE,1991,1695.52397
ZWE,1992,1504.43714
ZWE,1993,1498.649854
ZWE,1994,1627.453286
ZWE,1995,1609.94311
ZWE,1996,1747.477396
ZWE,1997,1765.227061
ZWE,1998,1786.912063
ZWE,1999,1746.872059
ZWE,2000,1676.51546
ZWE,2001,1689.756426
ZWE,2002,1530.006437
ZWE,2003,1260.391136
ZWE,2004,1178.890231
ZWE,2005,1105.755119
ZWE,2006,1058.325559
ZWE,2007,1009.827465
ZWE,2008,824.7917019
ZWE,2009,914.494574
ZWE,2010,1096.835478
ZWE,2011,1239.241793
ZWE,2012,1408.457167
ZWE,2013,1422.37671
ZWE,2014,1412.204012
ZWE,2015,1410.329173
ZWE,2016,1393.71701
ZWE,2017,1421.240769
ZWE,2018,1462.590279
ZWE,2019,1342.989586
ZWE,2020,1213.117057
ZWE,2021,1289.199067
ZWE,2022,1306.322007
